date,balance,cash,stock_val,etf_val,sgov_val,n_stocks,etf_names
2025-03-31,10485.921388312567,0.0,894.6,0.0,9591.321388312566,1,-
2025-04-01,10488.407411387394,0.0,894.6,0.0,9593.807411387394,1,-
2025-04-02,10489.363690500779,0.0,894.6,0.0,9594.763690500778,1,-
2025-04-03,10491.273979077754,0.0,894.6,0.0,9596.673979077754,1,-
2025-04-04,10442.346232967839,842.8026600000001,0.0,0.0,9599.54357296784,0,-
2025-04-07,10443.30175553129,0.0,0.0,0.0,10443.30175553129,0,-
2025-04-08,10443.30175553129,0.0,0.0,0.0,10443.30175553129,0,-
2025-04-09,10445.381389267963,0.0,0.0,0.0,10445.381389267963,0,-
2025-04-10,10445.381389267963,0.0,0.0,0.0,10445.381389267963,0,-
2025-04-11,10450.58253102331,0.0,0.0,0.0,10450.58253102331,0,-
2025-04-14,10451.621113443443,0.0,0.0,0.0,10451.621113443443,0,-
2025-04-15,10452.66216475998,0.0,0.0,0.0,10452.66216475998,0,-
2025-04-16,10454.741798496652,0.0,0.0,0.0,10454.741798496652,0,-
2025-04-17,10458.901065969994,0.0,0.0,0.0,10458.901065969994,0,-
2025-04-18,10458.901065969994,0.0,0.0,0.0,10458.901065969994,0,-
2025-04-21,10458.901065969994,0.0,0.0,0.0,10458.901065969994,0,-
2025-04-22,10459.941294321065,0.0,0.0,0.0,10459.941294321065,0,-
2025-04-23,10463.061156408805,0.0,0.0,0.0,10463.061156408805,0,-
2025-04-24,10463.061156408805,0.0,0.0,0.0,10463.061156408805,0,-
2025-04-25,10467.222069813082,0.0,0.0,0.0,10467.222069813082,0,-
2025-04-28,10467.222069813082,0.0,0.0,0.0,10467.222069813082,0,-
2025-04-29,10468.260652233217,0.0,0.0,0.0,10468.260652233217,0,-
2025-04-30,10471.381337286424,0.0,0.0,0.0,10471.381337286424,0,-
2025-05-01,10472.944971674899,0.0,0.0,0.0,10472.944971674899,0,-
2025-05-02,10476.076355279187,0.0,0.0,0.0,10476.076355279187,0,-
2025-05-05,10477.120698457595,0.0,0.0,0.0,10477.120698457595,0,-
2025-05-06,10477.120698457595,0.0,0.0,0.0,10477.120698457595,0,-
2025-05-07,10478.163395705067,0.0,0.0,0.0,10478.163395705067,0,-
2025-05-08,10481.293956343887,0.0,0.0,0.0,10481.293956343887,0,-
2025-05-09,10484.422871051771,0.0,0.0,0.0,10484.422871051771,0,-
2025-05-12,10484.422871051771,0.0,0.0,10484.422871051771,0.0,0,XLF+XLI
2025-05-13,10542.680371702794,96.88206946534672,781.678,9664.120302237447,0.0,1,XLF+XLI
2025-05-14,10507.073780173574,96.88206946534672,781.678,9628.513710708228,0.0,1,XLF+XLI
2025-05-15,10650.163241503396,938.0242804653467,0.0,9712.13896103805,0.0,0,XLF+XLI
2025-05-16,10732.565145738805,938.0242804653467,0.0,9794.540865273459,0.0,0,XLF+XLI
2025-05-19,10750.917561198268,33.30979676652339,862.6,9855.007764431744,0.0,1,XLI+XLU
2025-05-20,10729.93851521955,33.30979676652339,862.6,9834.028718453026,0.0,1,XLI+XLU
2025-05-21,10560.701677898613,33.30979676652339,862.6,9664.791881132089,0.0,1,XLI+XLU
2025-05-22,10527.732408557382,115.25798303942804,1624.6552000000001,8787.819225517955,0.0,2,XLI+XLU
2025-05-23,10467.531893944191,926.1019830394281,762.0552,8779.374710904764,0.0,1,XLI+XLU
2025-05-26,10467.531893944191,0.0,762.0552,9705.47669394419,0.0,1,XLC+XLI
2025-05-27,10636.925225706349,0.0,762.0552,9874.870025706348,0.0,1,XLC+XLI
2025-05-28,10593.479041518762,0.0,762.0552,9831.423841518761,0.0,1,XLC+XLI
2025-05-29,10592.122562564267,0.0,762.0552,9830.067362564267,0.0,1,XLC+XLI
2025-05-30,10677.335940240442,837.04143168,0.0,9840.294508560442,0.0,0,XLC+XLI
2025-06-02,10672.02975297485,85.77720586615237,5146.4087,5439.843847108697,0.0,4,QQQ+XLK
2025-06-03,10764.567411952208,2698.2942208161526,2583.1582,5483.114991136055,0.0,2,QQQ+XLK
2025-06-04,10779.715573317502,1773.9026208161526,3507.5498,5498.26315250135,0.0,3,QQQ+XLK
2025-06-05,10714.067040155582,1749.1431678761528,3507.5498,5457.374072279429,0.0,3,QQQ+XLK
2025-06-06,10767.379529043348,856.9731678761528,4399.7198,5510.6865611671965,0.0,4,QQQ+XLK
2025-06-09,10732.247373395614,854.378415831542,4399.7198,5478.149157564071,0.0,4,QQQ+XLI
2025-06-10,10763.19517348921,18.052931124102884,6284.953399999999,4460.188842365107,0.0,6,QQQ+XLI
2025-06-11,10750.015853239613,9.551116633490096,7205.1244,3535.3403366061234,0.0,7,QQQ+XLI
2025-06-12,10705.003118130673,82.4464244734902,7081.3076,3541.2490936571826,0.0,7,QQQ+XLI
2025-06-13,10662.527896087118,82.4464244734902,7081.3076,3498.773871613629,0.0,7,QQQ+XLI
2025-06-16,10755.937845896124,1062.6655139518637,6156.915999999999,3536.356331944261,0.0,6,XLC+XLK
2025-06-17,10769.57132049317,1101.6844259518634,6159.556,3508.330894541309,0.0,6,XLC+XLK
2025-06-18,10719.608459258521,1931.2690179518634,5277.0192,3511.3202413066583,0.0,5,XLC+XLK
2025-06-19,10719.608459258521,1931.2690179518634,5277.0192,3511.3202413066583,0.0,5,XLC+XLK
2025-06-20,10734.677754731023,430.01589295186363,6811.7287,3492.9331617791595,0.0,7,XLC+XLK
2025-06-23,10776.643417895253,0.0,6811.7287,3964.914717895254,0.0,7,XLI+XLK
2025-06-24,10778.875936639022,828.1166800499999,5924.9992,4025.7600565890225,0.0,6,XLI+XLK
2025-06-25,10853.5445427552,1754.1926700499998,5058.0491999999995,4041.3026727052,0.0,5,XLI+XLK
2025-06-26,10885.666912160808,1754.1926700499998,5058.0491999999995,4073.4250421108086,0.0,5,XLI+XLK
2025-06-27,10876.977918656556,2930.88155105,3865.4067,4080.6896676065553,0.0,4,XLI+XLK
2025-06-30,10937.026846262093,1206.5508526339745,3865.4067,5865.069293628119,0.0,4,XLC+XLK
2025-07-01,10888.37306159034,1206.5508526339745,3865.4067,5816.4155089563665,0.0,4,XLC+XLK
2025-07-02,10922.886715049804,61.176114466868285,6362.992,4498.718600582935,0.0,7,XLC+XLK
2025-07-03,10990.313145371772,901.0549984668684,5546.6245,4542.633646904904,0.0,6,XLC+XLK
2025-07-04,10990.313145371772,901.0549984668684,5546.6245,4542.633646904904,0.0,6,XLC+XLK
2025-07-07,11096.486310071145,1728.69179679,3963.5566,5404.237913281146,0.0,4,XLC+XLK
2025-07-08,11105.998870682444,2474.1006850900003,3216.7366,5415.161585592444,0.0,3,XLC+XLK
2025-07-09,11156.303650011701,146.61478573449403,6304.1906,4705.4982642772065,0.0,5,XLC+XLK
2025-07-10,11122.558109596635,4138.219079734494,2294.4656,4689.873429862142,0.0,2,XLC+XLK
2025-07-11,11098.416800444062,4138.219079734494,2294.4656,4665.732120709568,0.0,2,XLC+XLK
2025-07-14,11112.546876578945,177.86079030089456,4519.2722,6415.413886278051,0.0,4,XLI+XLK
2025-07-15,11148.330645922364,553.5460683008948,4170.2162,6424.56837762147,0.0,4,XLI+XLK
2025-07-16,11169.51794194007,553.5460683008948,4170.2162,6445.755673639176,0.0,4,XLI+XLK
2025-07-17,11251.576529197535,750.6079265408947,3996.2033,6504.76530265664,0.0,4,XLI+XLK
2025-07-18,11478.723491498546,2911.0677555208945,2071.7922,6495.863535977651,0.0,2,XLI+XLK
2025-07-21,11467.889459598053,0.0,2071.7922,9396.097259598053,0.0,2,QQQ+XLK
2025-07-22,11336.293953648945,892.9361628040787,2071.7922,8371.565590844866,0.0,2,QQQ+XLK
2025-07-23,11381.912090381295,39.03156568182226,3347.7744,7995.106124699472,0.0,3,QQQ+XLK
2025-07-24,11426.809453030774,58.477253848261626,3673.2227,7695.109499182512,0.0,3,QQQ+XLK
2025-07-25,11499.215289320167,2413.5695221682613,1372.7385,7712.907267151905,0.0,1,QQQ+XLK
2025-07-28,11554.867736513623,38.537451448977436,2706.2493,8810.080985064646,0.0,2,XLI+XLK
2025-07-29,11563.157430879219,1439.9661860989775,1333.5108,8789.68044478024,0.0,1,XLI+XLK
2025-07-30,11569.980786745018,122.44967788987219,4724.1853,6723.345808855145,0.0,4,XLI+XLK
2025-07-31,11533.899852243152,23.47832102026439,7685.4391,3824.9824312228884,0.0,7,XLI+XLK
2025-08-01,11328.029992420446,4.827387005870264,8122.9314,3200.271205414576,0.0,8,XLI+XLK
2025-08-04,11392.528253426768,180.97615342676647,11211.5521,0.0,0.0,11,-
2025-08-05,11471.842253616767,2026.9843536167662,9444.8579,0.0,0.0,9,-
2025-08-06,11473.384910116765,5550.136010116766,5923.2489000000005,0.0,0.0,6,-
2025-08-07,11501.516117616766,4930.342217616766,6571.1739,0.0,0.0,7,-
2025-08-08,11539.492157616765,5905.998257616766,5633.4939,0.0,0.0,6,-
2025-08-11,11566.062477616766,1003.4203200000001,4656.6439,5905.998257616766,0.0,5,QQQ+XLK
2025-08-12,11648.906613519504,1003.4203200000001,4656.6439,5988.842393519504,0.0,5,QQQ+XLK
2025-08-13,11673.027654253692,1962.6085200000002,3718.9639,5991.455234253691,0.0,4,QQQ+XLK
2025-08-14,11664.223586155744,1051.6085200000002,4629.9639,5982.651166155743,0.0,5,QQQ+XLK
2025-08-15,11694.44430840683,1083.7910200000001,4663.8439,5946.809388406829,0.0,5,QQQ+XLK
2025-08-18,11699.631109320113,0.0,4663.8439,7035.787209320113,0.0,5,XLC+XLK
2025-08-19,11600.84611034798,0.0,4663.8439,6937.0022103479805,0.0,5,XLC+XLK
2025-08-20,11456.793594455674,1640.7512000000002,2918.3639000000003,6897.678494455674,0.0,3,XLC+XLK
2025-08-21,11436.921901009111,1640.7512000000002,2918.3639000000003,6877.806801009109,0.0,3,XLC+XLK
2025-08-22,11531.856086394484,1640.7512000000002,2918.3639000000003,6972.740986394483,0.0,3,XLC+XLK
2025-08-25,11524.058588553697,0.0,2918.3639000000003,8605.694688553696,0.0,3,QQQ+XLC
2025-08-26,11513.838030609304,0.0,2918.3639000000003,8595.474130609304,0.0,3,QQQ+XLC
2025-08-27,11527.974465369345,0.0,2918.3639000000003,8609.610565369345,0.0,3,QQQ+XLC
2025-08-28,11568.688577251904,74.40252721661318,4003.1621,7491.12395003529,0.0,4,QQQ+XLC
2025-08-29,11483.743592386705,1181.3033989263495,4003.1621,6299.278093460356,0.0,4,QQQ+XLC
2025-09-01,11483.743592386705,0.0,4003.1621,7480.581492386706,0.0,4,XLC+XLK
2025-09-02,11397.043897655934,1019.92726764,2918.3639000000003,7458.752730015934,0.0,3,XLC+XLK
2025-09-03,11566.699913924413,27.2581164905248,6545.6157,4993.826097433887,0.0,6,XLC
2025-09-04,11611.753048449013,51.40228859283752,11309.7049,250.6458598561749,0.0,10,XLC
2025-09-05,11613.093284226841,71.54748422684114,11541.5458,0.0,0.0,11,-
2025-09-08,11618.958858996843,237.70647477,11309.7049,71.54748422684114,0.0,10,XLC+XLY
2025-09-09,11619.111357900876,60.73805790087735,11558.3733,0.0,0.0,11,-
2025-09-10,11626.770344620878,317.0654446208773,11309.7049,0.0,0.0,10,-
2025-09-11,11639.058192140878,329.35329214087733,11309.7049,0.0,0.0,10,-
2025-09-12,11639.058192140878,20.862292140877344,11618.1959,0.0,0.0,11,-
2025-09-15,11617.490432300878,704.61944016,10892.0087,20.862292140877344,0.0,10,XLC+XLY
2025-09-16,11701.958146471414,727.0442921600003,10954.0295,20.884354311412917,0.0,10,XLC+XLY
2025-09-17,11667.90311729247,1886.285624,9760.7324,20.885093292469136,0.0,10,XLC+XLY
2025-09-18,11691.52371329479,499.17096800000024,11171.507,20.845745294789857,0.0,11,XLC+XLY
2025-09-19,11715.617799335387,306.80556488000025,11387.8841,20.92813445538706,0.0,11,XLC+XLY
2025-09-22,12315.815702189395,1828.0634869999997,10160.0891,327.6631151893954,0.0,10,XLC+XLK
2025-09-23,12314.204149316643,1828.0634869999997,10160.0891,326.0515623166452,0.0,10,XLC+XLK
2025-09-24,12567.0356355206,5682.26097417,6561.090999999999,323.683661350601,0.0,6,XLC+XLK
2025-09-25,12839.343351564836,6991.26108081,5525.2438,322.8384707548356,0.0,5,XLC+XLK
2025-09-26,12841.439892283212,5937.20188081,6579.303,324.9350114732109,0.0,6,XLC+XLK
2025-09-29,12842.817737266796,0.0,6579.303,6263.514737266796,0.0,6,XLC+XLK
2025-09-30,12803.824515106442,956.37086528,5571.6422,6275.811449826442,0.0,5,XLC+XLK
2025-10-01,12850.194952677008,600.18356528,5987.3580999999995,6262.653287397008,0.0,5,XLC+XLK
2025-10-02,12860.48611515502,35.364594970152666,9769.9821,3055.139420184867,0.0,8,XLK
2025-10-03,12871.518070632104,312.2302463301527,9519.5225,3039.765324301952,0.0,8,XLK
2025-10-06,13044.813991527928,2224.3760554399996,7437.6945,3382.7434360879297,0.0,6,QQQ+XLK
2025-10-07,12900.0328608813,4248.08304876,5291.5691,3360.3807121212985,0.0,4,QQQ+XLK
2025-10-08,12958.02105263944,4248.08304876,5291.5691,3418.368903879441,0.0,4,QQQ+XLK
2025-10-09,13094.231076441789,7080.5383626,2601.0113,3412.681413841788,0.0,2,QQQ+XLK
2025-10-10,13244.86628684682,8686.83246,1283.2967,3274.7371268468196,0.0,1,QQQ+XLK
2025-10-13,13324.145993033611,31.277579094369912,2984.1580999999996,10308.710313939242,0.0,2,QQQ+XLK
2025-10-14,13208.91492341148,31.277579094369912,2984.1580999999996,10193.47924431711,0.0,2,QQQ+XLK
2025-10-15,13302.09834740692,31.277579094369912,2984.1580999999996,10286.66266831255,0.0,2,QQQ+XLK
2025-10-16,13217.675439475439,1652.4062458943697,1283.2967,10281.972493581068,0.0,1,QQQ+XLK
2025-10-17,13249.002665101045,47.3632416760438,3336.0072,9865.632223425,0.0,3,QQQ+XLK
2025-10-20,13412.236490535295,89.1532720240159,3368.5457,9954.537518511279,0.0,3,QQQ+XLK
2025-10-21,13319.346321270203,1049.5997177240158,2311.8327,9957.913903546187,0.0,2,QQQ+XLK
2025-10-22,13282.853455931432,3422.788411254016,0.0,9860.065044677416,0.0,0,QQQ+XLK
2025-10-23,13397.581464776847,3422.788411254016,0.0,9974.793053522832,0.0,0,QQQ+XLK
2025-10-24,13541.32067673831,2319.598411254016,1103.19,10118.532265484295,0.0,1,QQQ+XLK
2025-10-27,13726.607046278528,0.0,1103.19,12623.417046278528,0.0,1,QQQ+XLK
2025-10-28,13843.772777410913,0.0,1103.19,12740.582777410913,0.0,1,QQQ+XLK
2025-10-29,13925.785187689566,0.0,1103.19,12822.595187689565,0.0,1,QQQ+XLK
2025-10-30,13757.41212371963,84.35415191675565,2165.2871999999998,11507.770771802874,0.0,2,QQQ+XLK
2025-10-31,13816.0167468644,1184.7930608367556,1103.19,11528.033686027644,0.0,1,QQQ+XLK
2025-11-03,13912.708282386231,1151.068446,0.0,12761.639836386232,0.0,0,QQQ+XLK
2025-11-04,13664.769321369571,172.48721011413272,3396.5299999999997,10095.752111255439,0.0,3,QQQ+XLK
2025-11-05,13786.064456442627,1697.0840181141325,1952.225,10136.755438328495,0.0,2,QQQ+XLK
2025-11-06,13466.728203953022,63.697766164350924,6441.2682,6961.762237788671,0.0,6,XLK
2025-11-07,13256.923885724007,2013.1642221643517,4306.0737,6937.685963559656,0.0,4,XLK
2025-11-10,13434.363061316586,48.394476632340684,8479.1059,4906.862684684245,0.0,8,XLK
2025-11-11,13470.505438298169,7.242119858180786,8664.7019,4798.561418439987,0.0,8,XLK
2025-11-12,13527.563138663721,1041.2718073581807,7672.8269,4813.464431305541,0.0,7,XLK
2025-11-13,13284.998256413866,2960.7894073581806,5630.7869,4693.421949055687,0.0,5,XLK
2025-11-14,13240.951486963702,3081.0686873581803,5440.9129,4718.96989960552,0.0,5,XLK
2025-11-17,13220.304622709711,978.637995,4515.4869,7726.179727709712,0.0,4,XLE+XLV
2025-11-18,13273.757224079818,978.637995,4515.4869,7779.632329079819,0.0,4,XLE+XLV
2025-11-19,13216.677726304177,978.637995,4515.4869,7722.552831304178,0.0,4,XLE+XLV
2025-11-20,13149.887457853965,978.637995,4515.4869,7655.762562853966,0.0,4,XLE+XLV
2025-11-21,13255.068339493373,214.55883543556888,6294.1947,6746.3148040578035,0.0,6,XLE+XLV
2025-11-24,13292.568663022443,976.2320780800001,5346.764499999999,6969.572084942443,0.0,5,XLU+XLV
2025-11-25,13410.291283027225,2478.3938876726024,5346.764499999999,5585.132895354624,0.0,5,XLV
2025-11-26,13455.465086756007,4914.336875822602,2968.3077999999996,5572.820410933405,0.0,3,XLV
2025-11-27,13455.465086756007,4914.336875822602,2968.3077999999996,5572.820410933405,0.0,3,XLV
2025-11-28,13428.3782678916,4914.336875822602,2968.3077999999996,5545.733592068998,0.0,3,XLV
2025-12-01,13345.359424004393,0.0,2968.3077999999996,10377.051624004394,0.0,3,QQQ+XLV
2025-12-02,13317.158830770122,14.083235897509894,5282.4378,8020.637794872613,0.0,5,QQQ+XLV
2025-12-03,13234.616311524815,18.825773633217295,5503.9263,7711.864237891597,0.0,5,XLV
2025-12-04,13175.936589653078,18.825773633217295,5503.9263,7653.184516019861,0.0,5,XLV
2025-12-05,13176.348782716217,50.22247351570468,6695.0671,6431.059209200511,0.0,6,XLV
2025-12-08,13066.648130490748,2502.7082978,4159.4486,6404.491232690749,0.0,4,XLK+XLV
2025-12-09,13004.787826745734,2502.7082978,4159.4486,6342.630928945734,0.0,4,XLK+XLV
2025-12-10,13096.746302907683,2502.7082978,4159.4486,6434.589405107683,0.0,4,XLK+XLV
2025-12-11,13157.28096785194,2502.7082978,4159.4486,6495.12407005194,0.0,4,XLK+XLV
2025-12-12,13204.645560466968,4333.7284458104195,2380.7408,6490.176314656548,0.0,2,XLV
2025-12-15,13290.586139169545,0.0,2380.7408,10909.845339169546,0.0,2,XLI+XLV
2025-12-16,13164.051647267632,15.691714144792286,5192.8192,7955.540733122839,0.0,4,XLV
2025-12-17,13205.330814597615,960.3895061447923,4303.8592,7941.082108452823,0.0,3,XLV
2025-12-18,13211.52714195442,148.06151908745596,7031.7214,6031.744222866964,0.0,5,XLV
2025-12-19,13283.382676682573,375.005587087456,6836.267,6072.110089595118,0.0,5,XLV
2025-12-22,13323.408638022602,6.472638022601814,13316.936,0.0,0.0,10,-
2025-12-23,13346.828874342602,1751.9690743426017,11594.8598,0.0,0.0,9,-
2025-12-24,13406.972732022601,4696.455132022602,8710.5176,0.0,0.0,7,-
2025-12-25,13406.972732022601,4696.455132022602,8710.5176,0.0,0.0,7,-
2025-12-26,13406.972732022601,4696.455132022602,8710.5176,0.0,0.0,7,-
2025-12-29,13311.6042977026,4311.28996568,4303.8592,4696.455132022602,0.0,3,SPY+XLK
2025-12-30,13301.331785545712,4311.28996568,4303.8592,4686.182619865713,0.0,3,SPY+XLK
2025-12-31,13197.074794786975,8057.013028472928,2812.0784000000003,2327.9833663140444,0.0,2,SPY
2026-01-01,13197.074794786973,0.0,2812.0784000000003,10384.996394786973,0.0,2,XLF+XLV
2026-01-02,13236.059097617734,0.0,2812.0784000000003,10423.980697617733,0.0,2,XLF+XLV
2026-01-05,13360.488157503798,47.771701045314785,5607.5184,7705.198056458484,0.0,4,XLV
2026-01-06,13512.067611865776,55.96218954255073,7308.125,6147.980422323226,0.0,5,XLV
2026-01-07,13601.35606296626,285.42866296626005,13315.9274,0.0,0.0,10,-
2026-01-08,13510.680624706261,2160.58742470626,11350.093200000001,0.0,0.0,9,-
2026-01-09,13487.42498870626,1669.0149887062603,11818.41,0.0,0.0,9,-
2026-01-12,13082.540211326259,1074.2778226199991,10339.2474,1669.0149887062603,0.0,8,XLB+XLV
2026-01-13,13082.758440706582,80.77987005888315,12170.457400000001,831.5211706476981,0.0,10,XLB+XLV
2026-01-14,13102.14343829567,73.24603829567047,13028.8974,0.0,0.0,11,-
2026-01-15,13132.21985429567,100.48245429567044,13031.7374,0.0,0.0,11,-
2026-01-16,13132.21985429567,100.48245429567044,13031.7374,0.0,0.0,11,-
2026-01-19,13132.21985429567,0.0,13031.7374,100.48245429567044,0.0,11,XLE+XLI
2026-01-20,13266.037881366849,2171.56669782,10995.098,99.37318354684878,0.0,9,XLE+XLI
2026-01-21,13314.580442313962,2102.4730327000007,11110.6708,101.43660961396125,0.0,10,XLE+XLI
2026-01-22,13870.752186957756,3981.0794006200013,9788.326500000001,101.346286337754,0.0,8,XLE+XLI
2026-01-23,13974.413579744654,1585.865728620002,12287.2919,101.25595112465246,0.0,10,XLE+XLI
2026-01-26,13905.654152612562,1078.4808,11139.9719,1687.2014526125622,0.0,9,XLB+XLE
2026-01-27,13869.691973509318,45.49391454575061,12337.6085,1486.5895589635684,0.0,10,XLB+XLE
2026-01-28,13848.760225369106,1.9558393900956617,12971.8265,874.9778859790111,0.0,10,XLE
2026-01-29,13913.874004282585,1739.6861609999714,12113.3865,60.80134328261235,0.0,9,XLE
2026-01-30,14094.253310966249,4861.161642299972,9171.6403,61.45136866627794,0.0,7,XLE
2026-02-02,14093.049562296621,22.857689392934162,10531.0403,3539.151572903685,0.0,8,XLB+XLE
2026-02-03,14227.828928138608,509.4998752839052,13050.060599999999,668.2684528547036,0.0,11,XLE
2026-02-04,14315.496176334205,5270.232338883904,8361.9926,683.2712374503014,0.0,6,XLE
2026-02-05,14336.422546428907,5.44994642890731,14330.9726,0.0,0.0,11,-
2026-02-06,14336.422546428907,5.44994642890731,14330.9726,0.0,0.0,11,-
2026-02-09,14336.422546428907,0.0,14330.9726,5.44994642890731,0.0,11,XLB+XLE
2026-02-10,14268.616986669569,449.0435657400001,13814.0884,5.485020929568574,0.0,11,XLB+XLE
2026-02-11,14338.249149071828,1626.81752869,12705.8384,5.593220381825816,0.0,10,XLB+XLE
2026-02-12,14570.892184218774,4956.7238206500015,9608.6672,5.5011635687725615,0.0,7,XLB+XLE
2026-02-13,14801.68847139203,4586.839044650002,10209.304399999999,5.545026742029698,0.0,8,XLB+XLE
2026-02-16,14801.68847139203,0.0,10209.304399999999,4592.384071392031,0.0,8,XLB+XLE
2026-02-17,14779.480367427512,1139.415,9099.304399999999,4540.760967427514,0.0,7,XLB+XLE
2026-02-18,14948.201693227791,3034.9876649999997,7315.1544,4598.059628227791,0.0,6,XLB+XLE
2026-02-19,14956.91722510562,2000.0776649999996,8350.0644,4606.7751601056225,0.0,7,XLB+XLE
2026-02-20,14949.842174603144,2000.0776649999996,8350.0644,4599.700109603145,0.0,7,XLB+XLE
2026-02-23,15465.44497482772,8854.2602118,0.0,6611.184763027721,0.0,0,XLB+XLE
2026-02-24,15487.208057011525,8854.2602118,0.0,6632.947845211526,0.0,0,XLB+XLE
2026-02-25,15454.73380778509,8209.9602118,644.3,6600.473595985091,0.0,1,XLB+XLE
2026-02-26,15461.885005703125,8209.9602118,644.3,6607.6247939031255,0.0,1,XLB+XLE
2026-02-27,15530.862504610015,8845.3044418,0.0,6685.558062810014,0.0,0,XLB+XLE
